params_key,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_optimizer__lr,param_module__num_units_2,param_module__num_units_1,param_batch_size,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score,agent,best_epochs,test_mean_poisson_deviance,test_weighted_mean_poisson_deviance,test_pde,test_weighted_pde,test_r^2,test_gini,test_min_pred,test_max_pred,test_mean_pred,test_var_pred
0.01_20_10_5000,32.31562805175781,0.0,0.019989967346191406,0.0,0.01,20,10,5000,"{'optimizer__lr': 0.01, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 5000}",0.01965183898295786,0.01965183898295786,0.0,17,0.05363264288796454,0.05363264288796454,0.0,4,150,0.3044618756479724,0.3532440660128801,0.046774851119342875,0.028191361789136837,0.019061810645715993,0.21631829324995988,0.003557876916602254,0.9307942390441895,0.050849255,0.0013000077
0.002_15_20_10000,33.86332702636719,0.0,0.018594026565551758,0.0,0.002,15,20,10000,"{'optimizer__lr': 0.002, 'module__num_units_2': 15, 'module__num_units_1': 20, 'batch_size': 10000}",0.019162596849195968,0.019162596849195968,0.0,18,0.024636825892028424,0.024636825892028424,0.0,4,150,0.3044618756479724,0.3532440660128801,0.046774851119342875,0.028191361789136837,0.019061810645715993,0.21631829324995988,0.003557876916602254,0.9307942390441895,0.050849255,0.0013000077
0.001_20_20_5000,32.097240686416626,0.0,0.01912713050842285,0.0,0.001,20,20,5000,"{'optimizer__lr': 0.001, 'module__num_units_2': 20, 'module__num_units_1': 20, 'batch_size': 5000}",0.01815751709360247,0.01815751709360247,0.0,19,0.02527662140489495,0.02527662140489495,0.0,4,150,0.3044618756479724,0.3532440660128801,0.046774851119342875,0.028191361789136837,0.019061810645715993,0.21631829324995988,0.003557876916602254,0.9307942390441895,0.050849255,0.0013000077
0.01_10_15_500,35.95850706100464,0.0,0.019897937774658203,0.0,0.01,10,15,500,"{'optimizer__lr': 0.01, 'module__num_units_2': 10, 'module__num_units_1': 15, 'batch_size': 500}",0.009376763707184765,0.009376763707184765,0.0,20,0.11831987346221673,0.11831987346221673,0.0,4,150,0.3044618756479724,0.3532440660128801,0.046774851119342875,0.028191361789136837,0.019061810645715993,0.21631829324995988,0.003557876916602254,0.9307942390441895,0.050849255,0.0013000077
0.01_20_10_500,36.02680015563965,0.0,0.020024776458740234,0.0,0.01,20,10,500,"{'optimizer__lr': 0.01, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 500}",0.0029387581378292893,0.0029387581378292893,0.0,21,0.09852202357846596,0.09852202357846596,0.0,4,150,0.3044618756479724,0.3532440660128801,0.046774851119342875,0.028191361789136837,0.019061810645715993,0.21631829324995988,0.003557876916602254,0.9307942390441895,0.050849255,0.0013000077
0.001_20_10_10000,34.6822988986969,0.0,0.02121591567993164,0.0,0.001,20,10,10000,"{'optimizer__lr': 0.001, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 10000}",0.0028120144577626904,0.0028120144577626904,0.0,22,0.010618440307092358,0.010618440307092358,0.0,4,150,0.3044618756479724,0.3532440660128801,0.046774851119342875,0.028191361789136837,0.019061810645715993,0.21631829324995988,0.003557876916602254,0.9307942390441895,0.050849255,0.0013000077
0.002_10_20_10000,33.85595703125,0.0,0.01723623275756836,0.0,0.002,10,20,10000,"{'optimizer__lr': 0.002, 'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 10000}",-0.002429145488342277,-0.002429145488342277,0.0,23,-0.001099354690878629,-0.001099354690878629,0.0,4,150,0.3044618756479724,0.3532440660128801,0.046774851119342875,0.028191361789136837,0.019061810645715993,0.21631829324995988,0.003557876916602254,0.9307942390441895,0.050849255,0.0013000077
0.001_10_15_10000,34.261590003967285,0.0,0.017251014709472656,0.0,0.001,10,15,10000,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 15, 'batch_size': 10000}",-0.012528367400483909,-0.012528367400483909,0.0,24,-0.011988902083056141,-0.011988902083056141,0.0,4,150,0.3044618756479724,0.3532440660128801,0.046774851119342875,0.028191361789136837,0.019061810645715993,0.21631829324995988,0.003557876916602254,0.9307942390441895,0.050849255,0.0013000077
0.001_10_20_10000,34.07868504524231,0.0,0.018843889236450195,0.0,0.001,10,20,10000,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 10000}",-0.016995441652766674,-0.016995441652766674,0.0,25,-0.008123666492304782,-0.008123666492304782,0.0,4,150,0.3044618756479724,0.3532440660128801,0.046774851119342875,0.028191361789136837,0.019061810645715993,0.21631829324995988,0.003557876916602254,0.9307942390441895,0.050849255,0.0013000077
0.01_10_15_1000,35.09210920333862,0.0,0.018877744674682617,0.0,0.01,10,15,1000,"{'optimizer__lr': 0.01, 'module__num_units_2': 10, 'module__num_units_1': 15, 'batch_size': 1000}",-0.021382218769161687,-0.021382218769161687,0.0,26,0.1096390389473938,0.1096390389473938,0.0,4,150,0.3044618756479724,0.3532440660128801,0.046774851119342875,0.028191361789136837,0.019061810645715993,0.21631829324995988,0.003557876916602254,0.9307942390441895,0.050849255,0.0013000077
0.01_10_20_500,31.66133975982666,0.0,0.019238948822021484,0.0,0.01,10,20,500,"{'optimizer__lr': 0.01, 'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 500}",-0.026841763158016452,-0.026841763158016452,0.0,27,0.13491155381327113,0.13491155381327113,0.0,4,150,0.3044618756479724,0.3532440660128801,0.046774851119342875,0.028191361789136837,0.019061810645715993,0.21631829324995988,0.003557876916602254,0.9307942390441895,0.050849255,0.0013000077
0.01_20_15_500,34.26229286193848,0.0,0.021095991134643555,0.0,0.01,20,15,500,"{'optimizer__lr': 0.01, 'module__num_units_2': 20, 'module__num_units_1': 15, 'batch_size': 500}",-0.028729745685402985,-0.028729745685402985,0.0,28,0.13326067466599312,0.13326067466599312,0.0,4,150,0.3044618756479724,0.3532440660128801,0.046774851119342875,0.028191361789136837,0.019061810645715993,0.21631829324995988,0.003557876916602254,0.9307942390441895,0.050849255,0.0013000077
0.01_15_20_1000,36.83032011985779,0.0,0.01924896240234375,0.0,0.01,15,20,1000,"{'optimizer__lr': 0.01, 'module__num_units_2': 15, 'module__num_units_1': 20, 'batch_size': 1000}",-0.029199261046158664,-0.029199261046158664,0.0,29,0.13483360470564176,0.13483360470564176,0.0,4,150,0.3044618756479724,0.3532440660128801,0.046774851119342875,0.028191361789136837,0.019061810645715993,0.21631829324995988,0.003557876916602254,0.9307942390441895,0.050849255,0.0013000077
0.01_20_20_1000,36.83647680282593,0.0,0.018613100051879883,0.0,0.01,20,20,1000,"{'optimizer__lr': 0.01, 'module__num_units_2': 20, 'module__num_units_1': 20, 'batch_size': 1000}",-0.06445160996362431,-0.06445160996362431,0.0,30,0.14454228425262539,0.14454228425262539,0.0,4,150,0.3044618756479724,0.3532440660128801,0.046774851119342875,0.028191361789136837,0.019061810645715993,0.21631829324995988,0.003557876916602254,0.9307942390441895,0.050849255,0.0013000077
