params_key,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_optimizer__lr,param_module__num_units_2,param_module__num_units_1,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score,agent,best_epochs,test_mean_poisson_deviance,test_weighted_mean_poisson_deviance,test_pde,test_weighted_pde,test_r^2,test_gini,test_min_pred,test_max_pred,test_mean_pred,test_var_pred
0.001_10_10,22.688656091690063,0.0,0.018296003341674805,0.0,0.001,10,10,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 10}",0.03522937654323188,0.03522937654323188,0.0,4,0.05057024304625246,0.05057024304625246,0.0,9,100,0.3025742293444506,0.35068604640648604,0.05268479279883587,0.0352287214771998,0.020162731519478228,0.23546526594450157,0.009243659675121307,0.5930622220039368,0.050792735,0.0013104863
