params_key,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_optimizer__lr,param_module__num_units_2,param_module__num_units_1,param_batch_size,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score,agent,best_epochs,test_mean_poisson_deviance,test_weighted_mean_poisson_deviance,test_pde,test_weighted_pde,test_r^2,test_gini,test_min_pred,test_max_pred,test_mean_pred,test_var_pred
0.001_10_20_500,32.52835774421692,0.0,0.02086496353149414,0.0,0.001,10,20,500,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 500}",0.033440786197478145,0.033440786197478145,0.0,1,0.07308398762563595,0.07308398762563595,0.0,2,150,0.30331837947140045,0.350785673376086,0.050354968698390956,0.03495463803469834,0.019023710588436327,0.23980891732320364,0.00223838584497571,1.024659276008606,0.052985594,0.0017123601
0.002_20_10_1000,36.07666802406311,0.0,0.020124197006225586,0.0,0.002,20,10,1000,"{'optimizer__lr': 0.002, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 1000}",0.033364096893311324,0.033364096893311324,0.0,2,0.06480120503998865,0.06480120503998865,0.0,2,150,0.30331837947140045,0.350785673376086,0.050354968698390956,0.03495463803469834,0.019023710588436327,0.23980891732320364,0.00223838584497571,1.024659276008606,0.052985594,0.0017123601
0.01_20_10_5000,30.666194915771484,0.0,0.06349301338195801,0.0,0.01,20,10,5000,"{'optimizer__lr': 0.01, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 5000}",0.032709393257580266,0.032709393257580266,0.0,3,0.05461947124843758,0.05461947124843758,0.0,2,150,0.30331837947140045,0.350785673376086,0.050354968698390956,0.03495463803469834,0.019023710588436327,0.23980891732320364,0.00223838584497571,1.024659276008606,0.052985594,0.0017123601
0.001_20_10_500,34.56943106651306,0.0,0.018455982208251953,0.0,0.001,20,10,500,"{'optimizer__lr': 0.001, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 500}",0.031418213846413856,0.031418213846413856,0.0,4,0.05185343045422064,0.05185343045422064,0.0,2,150,0.30331837947140045,0.350785673376086,0.050354968698390956,0.03495463803469834,0.019023710588436327,0.23980891732320364,0.00223838584497571,1.024659276008606,0.052985594,0.0017123601
0.002_10_20_1000,36.65400195121765,0.0,0.018204927444458008,0.0,0.002,10,20,1000,"{'optimizer__lr': 0.002, 'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 1000}",0.031007638183277786,0.031007638183277786,0.0,5,0.07602067074438135,0.07602067074438135,0.0,2,150,0.30331837947140045,0.350785673376086,0.050354968698390956,0.03495463803469834,0.019023710588436327,0.23980891732320364,0.00223838584497571,1.024659276008606,0.052985594,0.0017123601
0.001_15_20_1000,36.76459789276123,0.0,0.01981520652770996,0.0,0.001,15,20,1000,"{'optimizer__lr': 0.001, 'module__num_units_2': 15, 'module__num_units_1': 20, 'batch_size': 1000}",0.030609316938087994,0.030609316938087994,0.0,6,0.053011023865157436,0.053011023865157436,0.0,2,150,0.30331837947140045,0.350785673376086,0.050354968698390956,0.03495463803469834,0.019023710588436327,0.23980891732320364,0.00223838584497571,1.024659276008606,0.052985594,0.0017123601
0.002_20_20_1000,36.531469106674194,0.0,0.018354177474975586,0.0,0.002,20,20,1000,"{'optimizer__lr': 0.002, 'module__num_units_2': 20, 'module__num_units_1': 20, 'batch_size': 1000}",0.029002673835843984,0.029002673835843984,0.0,7,0.07071003764416517,0.07071003764416517,0.0,2,150,0.30331837947140045,0.350785673376086,0.050354968698390956,0.03495463803469834,0.019023710588436327,0.23980891732320364,0.00223838584497571,1.024659276008606,0.052985594,0.0017123601
0.01_20_10_10000,33.370795011520386,0.0,0.017022132873535156,0.0,0.01,20,10,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 10000}",0.028889398151809575,0.028889398151809575,0.0,8,0.04499840616861395,0.04499840616861395,0.0,2,150,0.30331837947140045,0.350785673376086,0.050354968698390956,0.03495463803469834,0.019023710588436327,0.23980891732320364,0.00223838584497571,1.024659276008606,0.052985594,0.0017123601
0.001_10_10_1000,33.91095280647278,0.0,0.018970251083374023,0.0,0.001,10,10,1000,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 1000}",0.027909715810875202,0.027909715810875202,0.0,9,0.04428210418807388,0.04428210418807388,0.0,2,150,0.30331837947140045,0.350785673376086,0.050354968698390956,0.03495463803469834,0.019023710588436327,0.23980891732320364,0.00223838584497571,1.024659276008606,0.052985594,0.0017123601
0.01_10_10_10000,33.147276163101196,0.0,0.016962051391601562,0.0,0.01,10,10,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 10000}",0.02645163173481535,0.02645163173481535,0.0,10,0.042841647494566315,0.042841647494566315,0.0,2,150,0.30331837947140045,0.350785673376086,0.050354968698390956,0.03495463803469834,0.019023710588436327,0.23980891732320364,0.00223838584497571,1.024659276008606,0.052985594,0.0017123601
