params_key,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_optimizer__lr,param_module__num_units_2,param_module__num_units_1,param_batch_size,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score,agent,best_epochs,test_mean_poisson_deviance,test_weighted_mean_poisson_deviance,test_pde,test_weighted_pde,test_r^2,test_gini,test_min_pred,test_max_pred,test_mean_pred,test_var_pred
0.01_20_15_10000,34.439129114151,0.0,0.01794576644897461,0.0,0.01,20,15,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 20, 'module__num_units_1': 15, 'batch_size': 10000}",0.03890960980262459,0.03890960980262459,0.0,1,0.04594359354910915,0.04594359354910915,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.01_20_10_5000,31.581413984298706,0.0,0.019136905670166016,0.0,0.01,20,10,5000,"{'optimizer__lr': 0.01, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 5000}",0.03797191640365083,0.03797191640365083,0.0,2,0.05132635981693101,0.05132635981693101,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.002_20_10_500,34.99952268600464,0.0,0.018525362014770508,0.0,0.002,20,10,500,"{'optimizer__lr': 0.002, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 500}",0.037855711709485984,0.037855711709485984,0.0,3,0.06597428215579237,0.06597428215579237,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.002_20_10_1000,36.05739974975586,0.0,0.019646883010864258,0.0,0.002,20,10,1000,"{'optimizer__lr': 0.002, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 1000}",0.0367603846909933,0.0367603846909933,0.0,4,0.05827923586858885,0.05827923586858885,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.001_15_15_1000,36.40851616859436,0.0,0.017763853073120117,0.0,0.001,15,15,1000,"{'optimizer__lr': 0.001, 'module__num_units_2': 15, 'module__num_units_1': 15, 'batch_size': 1000}",0.03610374734857169,0.03610374734857169,0.0,5,0.05328278905324091,0.05328278905324091,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.01_20_10_10000,59.19522500038147,0.0,0.01731586456298828,0.0,0.01,20,10,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 10000}",0.033849329401167694,0.033849329401167694,0.0,6,0.045179221906268774,0.045179221906268774,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.01_10_20_10000,35.11486506462097,0.0,0.019402027130126953,0.0,0.01,10,20,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 10000}",0.03277070824084627,0.03277070824084627,0.0,7,0.05016810305531916,0.05016810305531916,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.001_10_10_1000,34.37701988220215,0.0,0.017711162567138672,0.0,0.001,10,10,1000,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 1000}",0.0320063545775624,0.0320063545775624,0.0,8,0.0456730470871729,0.0456730470871729,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.01_10_10_10000,34.499489068984985,0.0,0.0181429386138916,0.0,0.01,10,10,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 10000}",0.029088518192168844,0.029088518192168844,0.0,9,0.03490085873859816,0.03490085873859816,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.01_15_10_10000,33.78942012786865,0.0,0.05853629112243652,0.0,0.01,15,10,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 15, 'module__num_units_1': 10, 'batch_size': 10000}",0.027898439523151963,0.027898439523151963,0.0,10,0.04123990720054438,0.04123990720054438,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.001_10_20_500,31.350231885910034,0.0,0.01764988899230957,0.0,0.001,10,20,500,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 500}",0.02737136869352874,0.02737136869352874,0.0,11,0.06737835990398511,0.06737835990398511,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.002_20_20_1000,36.59627413749695,0.0,0.018054962158203125,0.0,0.002,20,20,1000,"{'optimizer__lr': 0.002, 'module__num_units_2': 20, 'module__num_units_1': 20, 'batch_size': 1000}",0.027215083101683635,0.027215083101683635,0.0,12,0.07069909909291727,0.07069909909291727,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.002_10_20_1000,36.296271085739136,0.0,0.018496990203857422,0.0,0.002,10,20,1000,"{'optimizer__lr': 0.002, 'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 1000}",0.027163076621974924,0.027163076621974924,0.0,13,0.06820162641209371,0.06820162641209371,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.001_15_20_1000,36.654752016067505,0.0,0.019795894622802734,0.0,0.001,15,20,1000,"{'optimizer__lr': 0.001, 'module__num_units_2': 15, 'module__num_units_1': 20, 'batch_size': 1000}",0.026645142724326498,0.026645142724326498,0.0,14,0.05118791766167896,0.05118791766167896,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.001_20_20_5000,31.808253049850464,0.0,0.018099069595336914,0.0,0.001,20,20,5000,"{'optimizer__lr': 0.001, 'module__num_units_2': 20, 'module__num_units_1': 20, 'batch_size': 5000}",0.024939267466987936,0.024939267466987936,0.0,15,0.031007073929894213,0.031007073929894213,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.001_20_10_500,34.878297090530396,0.0,0.018620967864990234,0.0,0.001,20,10,500,"{'optimizer__lr': 0.001, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 500}",0.024604379433152745,0.024604379433152745,0.0,16,0.050066577136304136,0.050066577136304136,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.01_10_10_1000,34.249943017959595,0.0,0.017612934112548828,0.0,0.01,10,10,1000,"{'optimizer__lr': 0.01, 'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 1000}",0.01480647460496487,0.01480647460496487,0.0,17,0.0868275301412148,0.0868275301412148,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.002_10_20_10000,34.139853954315186,0.0,0.017712116241455078,0.0,0.002,10,20,10000,"{'optimizer__lr': 0.002, 'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 10000}",0.005457922297749551,0.005457922297749551,0.0,18,0.018145767430462922,0.018145767430462922,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.01_20_10_500,35.57741332054138,0.0,0.022795915603637695,0.0,0.01,20,10,500,"{'optimizer__lr': 0.01, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 500}",0.003943686508130151,0.003943686508130151,0.0,19,0.10501671031550341,0.10501671031550341,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.002_15_20_10000,34.13563323020935,0.0,0.018948793411254883,0.0,0.002,15,20,10000,"{'optimizer__lr': 0.002, 'module__num_units_2': 15, 'module__num_units_1': 20, 'batch_size': 10000}",-0.008658618198155832,-0.008658618198155832,0.0,20,0.006570583518347495,0.006570583518347495,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.01_10_15_1000,34.8812837600708,0.0,0.01776409149169922,0.0,0.01,10,15,1000,"{'optimizer__lr': 0.01, 'module__num_units_2': 10, 'module__num_units_1': 15, 'batch_size': 1000}",-0.014658633212750072,-0.014658633212750072,0.0,21,0.1131403138792445,0.1131403138792445,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.001_10_15_5000,30.82884383201599,0.0,0.062246084213256836,0.0,0.001,10,15,5000,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 15, 'batch_size': 5000}",-0.015068796127009731,-0.015068796127009731,0.0,22,0.0012775658508785703,0.0012775658508785703,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.001_20_10_10000,34.33731412887573,0.0,0.018579959869384766,0.0,0.001,20,10,10000,"{'optimizer__lr': 0.001, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 10000}",-0.0213558385337127,-0.0213558385337127,0.0,23,-0.0030498270015513196,-0.0030498270015513196,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.001_10_20_10000,34.574429988861084,0.0,0.019166946411132812,0.0,0.001,10,20,10000,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 10000}",-0.022027282851423413,-0.022027282851423413,0.0,24,-0.0033796363298150833,-0.0033796363298150833,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
0.01_10_15_500,32.55111789703369,0.0,0.017915964126586914,0.0,0.01,10,15,500,"{'optimizer__lr': 0.01, 'module__num_units_2': 10, 'module__num_units_1': 15, 'batch_size': 500}",-0.03231199410324548,-0.03231199410324548,0.0,25,0.12828311746982624,0.12828311746982624,0.0,1,150,0.30848294215678224,0.35673199680028184,0.03418548598664195,0.018595726377797717,0.010575829579392626,0.2202188056379064,0.005732864141464233,0.8311625123023987,0.067974426,0.0019366851
