params_key,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_optimizer__lr,param_module__num_units_2,param_module__num_units_1,param_batch_size,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score,agent,best_epochs,test_mean_poisson_deviance,test_weighted_mean_poisson_deviance,test_pde,test_weighted_pde,test_r^2,test_gini,test_min_pred,test_max_pred,test_mean_pred,test_var_pred
0.001_10_10_1000,33.146674156188965,0.0,0.017902851104736328,0.0,0.001,10,10,1000,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 1000}",0.03871171139193741,0.03871171139193741,0.0,1,0.04939124813513096,0.04939124813513096,0.0,9,150,0.30413814993024935,0.35156656892440197,0.047788388511557534,0.0328063187495099,0.018524926382203044,0.22411325259770165,0.0070328861474990845,0.6877700686454773,0.054495305,0.0013299831
0.002_20_10_1000,35.56806707382202,0.0,0.01886296272277832,0.0,0.002,20,10,1000,"{'optimizer__lr': 0.002, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 1000}",0.03665213903029241,0.03665213903029241,0.0,2,0.062125820402075926,0.062125820402075926,0.0,9,150,0.30413814993024935,0.35156656892440197,0.047788388511557534,0.0328063187495099,0.018524926382203044,0.22411325259770165,0.0070328861474990845,0.6877700686454773,0.054495305,0.0013299831
0.001_20_10_500,34.758573055267334,0.0,0.018203020095825195,0.0,0.001,20,10,500,"{'optimizer__lr': 0.001, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 500}",0.03541600014776114,0.03541600014776114,0.0,3,0.06425050610282579,0.06425050610282579,0.0,9,150,0.30413814993024935,0.35156656892440197,0.047788388511557534,0.0328063187495099,0.018524926382203044,0.22411325259770165,0.0070328861474990845,0.6877700686454773,0.054495305,0.0013299831
0.001_15_15_1000,36.072941064834595,0.0,0.0192110538482666,0.0,0.001,15,15,1000,"{'optimizer__lr': 0.001, 'module__num_units_2': 15, 'module__num_units_1': 15, 'batch_size': 1000}",0.035267920008506426,0.035267920008506426,0.0,4,0.05134747419048136,0.05134747419048136,0.0,9,150,0.30413814993024935,0.35156656892440197,0.047788388511557534,0.0328063187495099,0.018524926382203044,0.22411325259770165,0.0070328861474990845,0.6877700686454773,0.054495305,0.0013299831
0.01_20_10_5000,31.26549506187439,0.0,0.0187680721282959,0.0,0.01,20,10,5000,"{'optimizer__lr': 0.01, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 5000}",0.035147702515032186,0.035147702515032186,0.0,5,0.05322525689160107,0.05322525689160107,0.0,9,150,0.30413814993024935,0.35156656892440197,0.047788388511557534,0.0328063187495099,0.018524926382203044,0.22411325259770165,0.0070328861474990845,0.6877700686454773,0.054495305,0.0013299831
0.01_20_15_10000,34.208483934402466,0.0,0.01714611053466797,0.0,0.01,20,15,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 20, 'module__num_units_1': 15, 'batch_size': 10000}",0.034530640867653895,0.034530640867653895,0.0,6,0.041888490494384034,0.041888490494384034,0.0,9,150,0.30413814993024935,0.35156656892440197,0.047788388511557534,0.0328063187495099,0.018524926382203044,0.22411325259770165,0.0070328861474990845,0.6877700686454773,0.054495305,0.0013299831
0.01_15_10_10000,34.341814041137695,0.0,0.017670154571533203,0.0,0.01,15,10,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 15, 'module__num_units_1': 10, 'batch_size': 10000}",0.034074554160705595,0.034074554160705595,0.0,7,0.04452416790467828,0.04452416790467828,0.0,9,150,0.30413814993024935,0.35156656892440197,0.047788388511557534,0.0328063187495099,0.018524926382203044,0.22411325259770165,0.0070328861474990845,0.6877700686454773,0.054495305,0.0013299831
0.001_15_20_1000,36.229840993881226,0.0,0.019148826599121094,0.0,0.001,15,20,1000,"{'optimizer__lr': 0.001, 'module__num_units_2': 15, 'module__num_units_1': 20, 'batch_size': 1000}",0.03401413708624845,0.03401413708624845,0.0,8,0.05734159307152653,0.05734159307152653,0.0,9,150,0.30413814993024935,0.35156656892440197,0.047788388511557534,0.0328063187495099,0.018524926382203044,0.22411325259770165,0.0070328861474990845,0.6877700686454773,0.054495305,0.0013299831
0.01_10_20_10000,34.42300605773926,0.0,0.019240856170654297,0.0,0.01,10,20,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 10000}",0.03311251397935455,0.03311251397935455,0.0,9,0.04994475512978991,0.04994475512978991,0.0,9,150,0.30413814993024935,0.35156656892440197,0.047788388511557534,0.0328063187495099,0.018524926382203044,0.22411325259770165,0.0070328861474990845,0.6877700686454773,0.054495305,0.0013299831
0.01_10_10_10000,33.88630509376526,0.0,0.07300996780395508,0.0,0.01,10,10,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 10000}",0.03251301302864207,0.03251301302864207,0.0,10,0.044544877480891754,0.044544877480891754,0.0,9,150,0.30413814993024935,0.35156656892440197,0.047788388511557534,0.0328063187495099,0.018524926382203044,0.22411325259770165,0.0070328861474990845,0.6877700686454773,0.054495305,0.0013299831
0.001_10_20_500,31.30051565170288,0.0,0.019045114517211914,0.0,0.001,10,20,500,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 500}",0.031426487295066696,0.031426487295066696,0.0,11,0.06932956470160767,0.06932956470160767,0.0,9,150,0.30413814993024935,0.35156656892440197,0.047788388511557534,0.0328063187495099,0.018524926382203044,0.22411325259770165,0.0070328861474990845,0.6877700686454773,0.054495305,0.0013299831
0.01_20_10_10000,34.09890103340149,0.0,0.019302845001220703,0.0,0.01,20,10,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 10000}",0.031001565115130303,0.031001565115130303,0.0,12,0.04515779803484965,0.04515779803484965,0.0,9,150,0.30413814993024935,0.35156656892440197,0.047788388511557534,0.0328063187495099,0.018524926382203044,0.22411325259770165,0.0070328861474990845,0.6877700686454773,0.054495305,0.0013299831
0.002_20_20_1000,36.17932605743408,0.0,0.01926898956298828,0.0,0.002,20,20,1000,"{'optimizer__lr': 0.002, 'module__num_units_2': 20, 'module__num_units_1': 20, 'batch_size': 1000}",0.02805417243549424,0.02805417243549424,0.0,13,0.08054491424790944,0.08054491424790944,0.0,9,150,0.30413814993024935,0.35156656892440197,0.047788388511557534,0.0328063187495099,0.018524926382203044,0.22411325259770165,0.0070328861474990845,0.6877700686454773,0.054495305,0.0013299831
0.002_20_10_500,34.703102111816406,0.0,0.0200350284576416,0.0,0.002,20,10,500,"{'optimizer__lr': 0.002, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 500}",0.026877817862912545,0.026877817862912545,0.0,14,0.07034987469706866,0.07034987469706866,0.0,9,150,0.30413814993024935,0.35156656892440197,0.047788388511557534,0.0328063187495099,0.018524926382203044,0.22411325259770165,0.0070328861474990845,0.6877700686454773,0.054495305,0.0013299831
0.002_10_20_1000,36.01878118515015,0.0,0.07285189628601074,0.0,0.002,10,20,1000,"{'optimizer__lr': 0.002, 'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 1000}",0.026782461184422512,0.026782461184422512,0.0,15,0.07526634694809287,0.07526634694809287,0.0,9,150,0.30413814993024935,0.35156656892440197,0.047788388511557534,0.0328063187495099,0.018524926382203044,0.22411325259770165,0.0070328861474990845,0.6877700686454773,0.054495305,0.0013299831
0.002_15_20_10000,34.28967881202698,0.0,0.017441987991333008,0.0,0.002,15,20,10000,"{'optimizer__lr': 0.002, 'module__num_units_2': 15, 'module__num_units_1': 20, 'batch_size': 10000}",0.016734930480022725,0.016734930480022725,0.0,16,0.03075101099264821,0.03075101099264821,0.0,9,150,0.30413814993024935,0.35156656892440197,0.047788388511557534,0.0328063187495099,0.018524926382203044,0.22411325259770165,0.0070328861474990845,0.6877700686454773,0.054495305,0.0013299831
