train,val
"[0.20879432700180656, 0.2033285713620676, 0.20145869293753385, 0.20079140029908668, 0.20047474071987825, 0.20025294817852857, 0.20014043954620347, 0.20004775714387127, 0.19992412551886501, 0.19983743041500432, 0.19968683311440255, 0.1996300708455221, 0.1995109681204871, 0.19943944815834713, 0.19929140463123454, 0.1991702880373088, 0.19905160215104495, 0.19896135992373978, 0.1987794048997197, 0.19876684088890229, 0.19867574891234974, 0.19852086862977267, 0.1984647413862992, 0.19840775809217578, 0.19833202572788972, 0.19820947807002928, 0.19807587608859853, 0.1980368385044877, 0.19798860639953336, 0.1978814398594405, 0.19778741914389783, 0.19771059854005701, 0.197660172952584, 0.19752606734120665, 0.19749226388305927, 0.19735502797632568, 0.1972638036001173, 0.1971997086642427, 0.19711981676381565, 0.19710747799570932, 0.19697610313200234, 0.19696754172432135, 0.19684002368067288, 0.196886467497486, 0.1967438457267407, 0.1966819439223742, 0.19662847379218698, 0.1965652037166221, 0.19653394973895214, 0.19644388081929395, 0.19639088850756836, 0.19630022578258854, 0.19620180806310658, 0.1962308648924867, 0.1960977164685836, 0.19602876780070105, 0.19608678737337085, 0.19595956749869195, 0.19588987366057892, 0.19586282322203855, 0.1958401576485767, 0.19572712055917574, 0.19566005603278674, 0.19560936363303286, 0.195576550701495, 0.19554922025649213, 0.19548692010245403, 0.1953911515710504, 0.19538419964978535, 0.1952661568369901, 0.19521398078657867, 0.19522620695736603, 0.19514115378550578, 0.195133984230065, 0.1950984788621329]","[0.20451950412294428, 0.20243927829237623, 0.20320530866020228, 0.20092122306754256, 0.20123318049812056, 0.20079543479719453, 0.20194638497903117, 0.20106650346211222, 0.20238682003600275, 0.20089908054400027, 0.20130032643234738, 0.20065775137940056, 0.20040579819769685, 0.20044793435096575, 0.20013640860420615, 0.20026222335906674, 0.20042211413181907, 0.19998209229409394, 0.20052260154897655, 0.20074007978475747, 0.19985948707677112, 0.20033416607337773, 0.2000521861201466, 0.20039331566074536, 0.19989473491574056, 0.1998650097214772, 0.2000545313076912, 0.20013322402331382, 0.1998419994068421, 0.2005753970994555, 0.20027651476443584, 0.2001720349643204, 0.19997204636748228, 0.20045829112742558, 0.2001219003531132, 0.20031783287157154, 0.2000788678561752, 0.20050831007457084, 0.20048710503673217, 0.2006085972741757, 0.20058894936091046, 0.20013451741930238, 0.20048341952606064, 0.2005655520353263, 0.20024787980760042, 0.20080241562042586, 0.2006518496551914, 0.200381834757952, 0.20063093106201998, 0.2010009370869776, 0.20041099419778935, 0.2007161905403362, 0.20146636267164023, 0.20053308923695437, 0.20073776111591105, 0.2010805366117, 0.20085498228836549, 0.2005095563748323, 0.20067556594986327, 0.20145908643604235, 0.20133847126753196, 0.2009496638885424, 0.2009864162857824, 0.20108767625196453, 0.20122097332196923, 0.20114949972498103, 0.20117384947604552, 0.2014782041356975, 0.20112107226970324, 0.20140397475652883, 0.20105560188324786, 0.20137785842650652, 0.20164151150439608, 0.2014245614048746, 0.2013936191485126]"
